,USDLTL,USDPHP,USDHKD,USDCHF,USDBGN,USDHRK,USDCNY,USDJPY,USDPLN,USDNZD,USDLVL,USDZAR,USDAUD,USDIDR,USDSEK,USDINR,USDTHB,USDMXN,USDEUR,USDCAD,USDHUF,USDCZK,USDBRL,USDRON,USDILS,USDKRW,USDTRY,USDGBP,USDDKK,USDSGD,USDNOK,USDRUB,USDMYR,time,USDUSD,USDEEK
1144,,46.268,7.7586,0.95776,1.721,6.609,6.4709,108.37,3.7692,1.4723,,15.238,1.3281,13160.0,8.1463,66.626,35.22,17.756,0.87997,1.3117,274.8,23.781,3.6622,3.9299,3.7915,1159.9,2.853,0.71038,6.5485,1.3524,8.3198,68.085,3.9339,2016-04-07 00:00:00+00:00,1.0,
1145,,46.175,7.759,0.95697,1.7212,6.5968,6.4745,108.56,3.7801,1.4747,,15.068,1.3281,13145.0,8.1781,66.599,35.1,17.787,0.88005,1.3078,275.17,23.781,3.657,3.9325,3.7847,1153.2,2.8527,0.71046,6.5492,1.3496,8.2886,67.36,3.9103,2016-04-10 00:00:00+00:00,1.0,
1146,,46.139,7.7543,0.95496,1.7171,6.5737,6.4714,108.24,3.7571,1.4635,,14.746,1.3222,13131.0,8.1488,66.467,35.08,17.728,0.87796,1.2989,273.99,23.728,3.5687,3.9223,3.7818,1147.1,2.8306,0.7029,6.5342,1.3469,8.2361,66.775,3.89,2016-04-11 00:00:00+00:00,1.0,
1147,,46.083,7.7569,0.96362,1.7311,6.6082,6.4765,109.28,3.7944,1.446,,14.723,1.3071,13159.0,8.1218,66.604,35.06,17.546,0.88511,1.2804,275.03,23.93,3.513,3.9565,3.7792,1149.0,2.8553,0.70267,6.5878,1.3511,8.2415,65.738,3.8814,2016-04-13 00:00:00+00:00,1.0,
1148,,46.128,7.7567,0.96765,1.7333,6.647,6.4757,108.92,3.8078,1.4475,,14.571,1.2981,13172.0,8.1445,66.592,35.08,17.541,0.88621,1.2881,275.2,23.95,3.4905,3.9638,3.7819,1147.7,2.8547,0.7052,6.5946,1.3586,8.2457,66.476,3.9069,2016-04-15 00:00:00+00:00,1.0,
1149,,46.128,7.7567,0.96765,1.7333,6.647,6.4757,108.92,3.8078,1.4475,,14.571,1.2981,13172.0,8.1445,66.592,35.08,17.541,0.88621,1.2881,275.2,23.95,3.4905,3.9638,3.7819,1147.7,2.8547,0.7052,6.5946,1.3586,8.2457,66.476,3.9069,2016-04-16 00:00:00+00:00,1.0,
1150,,46.128,7.7567,0.96765,1.7333,6.647,6.4757,108.92,3.8078,1.4475,,14.571,1.2981,13172.0,8.1445,66.592,35.08,17.541,0.88621,1.2881,275.2,23.95,3.4905,3.9638,3.7819,1147.7,2.8547,0.7052,6.5946,1.3586,8.2457,66.476,3.9069,2016-04-17 00:00:00+00:00,1.0,
1151,,46.217,7.7559,0.96551,1.7299,6.6381,6.4781,108.19,3.8085,1.442,,14.599,1.2989,13171.0,8.1327,66.579,35.03,17.605,0.88449,1.2924,274.48,23.901,3.5031,3.958,3.7769,1149.5,2.8526,0.70564,6.5821,1.3557,8.2545,67.892,3.9275,2016-04-18 00:00:00+00:00,1.0,
1152,,46.099,7.7555,0.96288,1.7242,6.6124,6.4685,109.41,3.7933,1.4218,,14.285,1.2825,13099.0,8.0907,66.552,34.9,17.275,0.8816,1.2711,273.75,23.822,3.5624,3.9507,3.7685,1126.1,2.8331,0.69624,6.5611,1.3398,8.1617,65.612,3.8526,2016-04-19 00:00:00+00:00,1.0,
1153,,46.519,7.7576,0.96777,1.7224,6.5936,6.4751,109.64,3.7944,1.4321,,14.179,1.2766,13125.0,8.0885,66.279,35.0,17.281,0.88067,1.2634,273.62,23.799,3.5265,3.9467,3.7609,1132.9,2.8148,0.69303,6.5531,1.3432,8.1035,65.041,3.8842,2016-04-21 00:00:00+00:00,1.0,
1154,,46.753,7.7571,0.97585,1.7365,6.6501,6.4955,110.86,3.8627,1.4529,,14.37,1.2936,13203.0,8.1134,66.538,35.01,17.475,0.88786,1.2734,275.33,24.013,3.5708,3.9735,3.7646,1143.0,2.831,0.69551,6.6069,1.3505,8.2077,65.925,3.9015,2016-04-22 00:00:00+00:00,1.0,
1155,,45.924,7.7542,0.96012,1.7179,6.61,6.4571,112.34,3.7397,1.4415,,14.745,1.3006,13197.0,8.103,66.254,35.15,17.207,0.87835,1.2945,275.91,23.76,3.6165,3.9278,3.7725,1137.4,2.8211,0.69526,6.5448,1.3442,8.2692,67.022,3.8716,2016-03-31 00:00:00+00:00,1.0,
1156,,46.268,7.7561,0.95821,1.7206,6.6077,6.4744,110.68,3.7343,1.4762,,14.972,1.3271,13228.0,8.1429,66.459,35.28,17.591,0.87974,1.3168,275.02,23.785,3.6417,3.9289,3.8031,1158.8,2.8297,0.7052,6.5471,1.3574,8.3571,69.016,3.9267,2016-04-05 00:00:00+00:00,1.0,
1157,,46.274,7.7564,0.96039,1.7253,6.6249,6.4882,110.38,3.7611,1.4736,,15.243,1.3258,13254.0,8.1711,66.671,35.295,17.773,0.88215,1.3155,275.52,23.844,3.705,3.9419,3.8193,1163.0,2.8531,0.71284,6.5642,1.3561,8.3592,68.636,3.9397,2016-04-06 00:00:00+00:00,1.0,
1158,,46.248,7.7574,0.96133,1.7188,6.5931,6.4661,109.15,3.7679,1.4264,,14.203,1.2792,13159.0,8.0537,66.198,34.85,17.318,0.87881,1.2673,271.6,23.746,3.5471,3.9394,3.7583,1129.3,2.8132,0.69514,6.541,1.3398,8.1146,65.6,3.8624,2016-04-20 00:00:00+00:00,1.0,
1159,,46.753,7.7571,0.97585,1.7365,6.6501,6.4955,110.86,3.8627,1.4529,,14.37,1.2936,13203.0,8.1134,66.538,35.01,17.475,0.88786,1.2734,275.33,24.013,3.5708,3.9735,3.7646,1143.0,2.831,0.69551,6.6069,1.3505,8.2077,65.925,3.9015,2016-04-23 00:00:00+00:00,1.0,
1160,,46.753,7.7571,0.97585,1.7365,6.6501,6.4955,110.86,3.8627,1.4529,,14.37,1.2936,13203.0,8.1134,66.538,35.01,17.475,0.88786,1.2734,275.33,24.013,3.5708,3.9735,3.7646,1143.0,2.831,0.69551,6.6069,1.3505,8.2077,65.925,3.9015,2016-04-24 00:00:00+00:00,1.0,
1161,,46.882,7.7568,0.97417,1.7363,6.6422,6.4937,110.93,3.8983,1.4559,,14.483,1.295,13196.0,8.1294,66.601,35.067,17.582,0.88778,1.2683,276.37,24.012,3.5661,3.9774,3.7684,1146.6,2.8475,0.68928,6.6067,1.3508,8.2329,66.292,3.9047,2016-04-25 00:00:00+00:00,1.0,
1162,,46.836,7.7563,0.97457,1.7328,6.6258,6.4982,111.15,3.8805,1.4545,,14.485,1.2935,13217.0,8.1107,66.57,35.18,17.533,0.88598,1.2648,276.6,23.945,3.5389,3.9645,3.764,1151.0,2.8308,0.68648,6.5932,1.3538,8.1756,66.355,3.923,2016-04-26 00:00:00+00:00,1.0,
1163,,46.188,7.7552,0.95949,1.7186,6.6006,6.4759,111.57,3.7206,1.4591,,14.657,1.3108,13148.0,8.1277,66.105,35.22,17.331,0.87873,1.3033,274.42,23.766,3.5518,3.9234,3.7855,1149.6,2.8077,0.70069,6.543,1.3509,8.2917,67.798,3.8943,2016-04-04 00:00:00+00:00,1.0,
1164,,46.175,7.759,0.95697,1.7212,6.5968,6.4745,108.56,3.7801,1.4747,,15.068,1.3281,13145.0,8.1781,66.599,35.1,17.787,0.88005,1.3078,275.17,23.781,3.657,3.9325,3.7847,1153.2,2.8527,0.71046,6.5492,1.3496,8.2886,67.36,3.9103,2016-04-08 00:00:00+00:00,1.0,
1165,,46.175,7.759,0.95697,1.7212,6.5968,6.4745,108.56,3.7801,1.4747,,15.068,1.3281,13145.0,8.1781,66.599,35.1,17.787,0.88005,1.3078,275.17,23.781,3.657,3.9325,3.7847,1153.2,2.8527,0.71046,6.5492,1.3496,8.2886,67.36,3.9103,2016-04-09 00:00:00+00:00,1.0,
1166,,46.084,7.7546,0.95419,1.7162,6.5716,6.4612,108.32,3.7665,1.4514,,14.689,1.3059,13091.0,8.0851,66.399,35.05,17.572,0.8775,1.2876,273.24,23.719,3.513,3.9231,3.7665,1143.3,2.832,0.7006,6.5316,1.3473,8.2059,66.354,3.885,2016-04-12 00:00:00+00:00,1.0,
1167,,46.935,7.7576,0.96619,1.722,6.5857,6.4767,108.15,3.8634,1.434,,14.38,1.3124,13186.0,8.0792,66.5,35.045,17.319,0.88044,1.2557,273.55,23.811,3.5136,3.9376,3.7592,1140.6,2.8141,0.68531,6.5533,1.3447,8.1405,64.73,3.896,2016-04-28 00:00:00+00:00,1.0,
1168,,46.866,7.7564,0.97302,1.7303,6.6153,6.4948,111.29,3.8855,1.4601,,14.466,1.3169,13196.0,8.1052,66.466,35.13,17.392,0.88472,1.2583,276.14,23.918,3.5235,3.9494,3.7638,1149.7,2.823,0.68544,6.5848,1.3493,8.1406,65.278,3.9209,2016-04-27 00:00:00+00:00,1.0,
1169,,46.198,7.7571,0.96676,1.7382,6.6497,6.4851,109.39,3.8208,1.4571,,14.57,1.2984,13192.0,8.139,66.535,35.11,17.478,0.88873,1.2828,276.62,24.021,3.5181,3.9751,3.7897,1154.0,2.862,0.70707,6.6135,1.3638,8.2332,65.982,3.887,2016-04-14 00:00:00+00:00,1.0,
1170,,46.921,7.7581,0.96326,1.7152,6.5869,6.4845,107.29,3.8556,1.4344,,14.169,1.3109,13185.0,8.0408,66.384,34.92,17.151,0.87696,1.2528,273.81,23.711,3.4849,3.9262,3.7416,1141.4,2.8005,0.68425,6.5281,1.3427,8.0812,64.219,3.9065,2016-04-29 00:00:00+00:00,1.0,
1171,,46.921,7.7581,0.96326,1.7152,6.5869,6.4845,107.29,3.8556,1.4344,,14.169,1.3109,13185.0,8.0408,66.384,34.92,17.151,0.87696,1.2528,273.81,23.711,3.4849,3.9262,3.7416,1141.4,2.8005,0.68425,6.5281,1.3427,8.0812,64.219,3.9065,2016-04-30 00:00:00+00:00,1.0,
1172,,47.242,7.7614,0.9555,1.7,6.5285,6.5006,106.58,3.8189,1.4488,,14.782,1.3367,13316.0,8.0513,66.589,35.095,17.781,0.86919,1.2751,271.69,23.495,3.5716,3.9044,3.7729,1163.1,2.859,0.68913,6.4671,1.3564,8.1191,66.02,4.0087,2016-05-04 00:00:00+00:00,1.0,
1173,,47.155,7.7604,0.96876,1.7116,6.5652,6.5021,106.97,3.8679,1.4616,,14.961,1.3565,13369.0,8.117,66.633,35.17,17.956,0.87512,1.2879,274.51,23.647,3.5574,3.9385,3.7797,1172.3,2.9197,0.69003,6.51,1.3587,8.1835,66.434,4.012,2016-05-06 00:00:00+00:00,1.0,
1174,,47.155,7.7604,0.96876,1.7116,6.5652,6.5021,106.97,3.8679,1.4616,,14.961,1.3565,13369.0,8.117,66.633,35.17,17.956,0.87512,1.2879,274.51,23.647,3.5574,3.9385,3.7797,1172.3,2.9197,0.69003,6.51,1.3587,8.1835,66.434,4.012,2016-05-08 00:00:00+00:00,1.0,
1175,,46.704,7.7625,0.97398,1.7194,6.5964,6.5169,109.12,3.8858,1.4843,,15.228,1.3614,13308.0,8.1563,66.676,35.23,18.13,0.87912,1.2962,276.48,23.756,3.4855,3.9459,3.7839,1173.6,2.9407,0.6924,6.5403,1.3694,8.2215,66.497,4.0612,2016-05-10 00:00:00+00:00,1.0,
1176,,46.503,7.7607,0.97283,1.7143,6.5929,6.5047,108.77,3.878,1.4693,,15.141,1.3563,13283.0,8.1444,66.609,35.26,17.995,0.8765,1.2872,276.36,23.685,3.4637,3.9368,3.7646,1168.2,2.9627,0.69207,6.522,1.3682,8.1931,65.761,4.035,2016-05-11 00:00:00+00:00,1.0,
1177,,46.549,7.7599,0.97138,1.7173,6.5879,6.5187,109.32,3.8803,1.4684,,14.991,1.3646,13286.0,8.1609,66.669,35.355,17.901,0.87804,1.2814,276.5,23.727,3.4611,3.951,3.7609,1169.2,2.9475,0.69267,6.5332,1.3715,8.1061,64.749,4.013,2016-05-12 00:00:00+00:00,1.0,
1178,,46.645,7.7632,0.97145,1.7235,6.6109,6.5211,108.88,3.8711,1.4709,,15.168,1.3728,13318.0,8.2204,66.78,35.43,18.05,0.88121,1.2882,277.73,23.811,3.486,3.9633,3.7737,1172.8,2.9643,0.69403,6.556,1.3705,8.1669,65.271,4.0299,2016-05-15 00:00:00+00:00,1.0,
1179,,46.496,7.7632,0.9766,1.7271,6.62,6.5229,108.86,3.8606,1.4709,,15.57,1.3711,13308.0,8.2453,66.844,35.38,18.207,0.88308,1.2923,278.61,23.863,3.5322,3.9629,3.8131,1179.7,2.9813,0.69587,6.5688,1.3697,8.157,64.974,4.0303,2016-05-16 00:00:00+00:00,1.0,
1180,,46.657,7.7644,0.98289,1.734,6.6389,6.5355,109.39,3.8909,1.4776,,15.884,1.3761,13389.0,8.292,66.979,35.61,18.431,0.8866,1.2977,280.21,23.958,3.5367,3.9888,3.837,1188.3,2.9842,0.68698,6.5939,1.3777,8.2263,65.414,4.0515,2016-05-18 00:00:00+00:00,1.0,
1181,,46.84,7.767,0.99035,1.7467,6.6884,6.548,110.0,3.9232,1.4838,,15.848,1.3899,13615.0,8.3691,67.466,35.7,18.467,0.8931,1.311,282.77,24.134,3.5854,4.0228,3.8589,1190.9,2.9943,0.68398,6.6416,1.3798,8.3588,66.568,4.0911,2016-05-19 00:00:00+00:00,1.0,
1182,,46.775,7.7673,0.99144,1.7433,6.6731,6.5475,110.36,3.94,1.4777,,15.747,1.3833,13625.0,8.3419,67.473,35.73,18.41,0.89135,1.3106,282.36,24.089,3.5473,4.0162,3.8794,1187.3,2.9839,0.68641,6.6289,1.3815,8.3212,66.774,4.081,2016-05-20 00:00:00+00:00,1.0,
1183,,46.775,7.7673,0.99144,1.7433,6.6731,6.5475,110.36,3.94,1.4777,,15.747,1.3833,13625.0,8.3419,67.473,35.73,18.41,0.89135,1.3106,282.36,24.089,3.5473,4.0162,3.8794,1187.3,2.9839,0.68641,6.6289,1.3815,8.3212,66.774,4.081,2016-05-21 00:00:00+00:00,1.0,
1184,,46.795,7.7667,0.99019,1.7439,6.6777,6.5543,109.41,3.956,1.4746,,15.619,1.3858,13583.0,8.3317,67.522,35.66,18.37,0.89166,1.3148,282.7,24.104,3.5517,4.0312,3.8751,1185.7,2.9866,0.69053,6.6314,1.3801,8.3511,67.078,4.0852,2016-05-23 00:00:00+00:00,1.0,
1185,,46.679,7.7659,0.99167,1.7513,6.7112,6.5578,110.07,3.9495,1.4856,,15.595,1.3862,13603.0,8.3157,67.081,35.6,18.369,0.89542,1.2932,281.51,24.197,3.582,4.0356,3.8359,1180.1,2.9319,0.68025,6.6589,1.3772,8.2799,65.134,4.0683,2016-05-26 00:00:00+00:00,1.0,
1186,,46.648,7.7664,0.99105,1.7513,6.7071,6.5617,109.65,3.9319,1.4851,,15.625,1.3864,13572.0,8.2981,67.037,35.683,18.5,0.89542,1.3037,281.35,24.201,3.6094,4.0324,3.8447,1179.3,2.9484,0.68271,6.6589,1.3754,8.3112,66.039,4.079,2016-05-27 00:00:00+00:00,1.0,
1187,,46.648,7.7664,0.99105,1.7513,6.7071,6.5617,109.65,3.9319,1.4851,,15.625,1.3864,13572.0,8.2981,67.037,35.683,18.5,0.89542,1.3037,281.35,24.201,3.6094,4.0324,3.8447,1179.3,2.9484,0.68271,6.6589,1.3754,8.3112,66.039,4.079,2016-05-28 00:00:00+00:00,1.0,
1188,,46.921,7.7581,0.96326,1.7152,6.5869,6.4845,107.29,3.8556,1.4344,,14.169,1.3109,13185.0,8.0408,66.384,34.92,17.151,0.87696,1.2528,273.81,23.711,3.4849,3.9262,3.7416,1141.4,2.8005,0.68425,6.5281,1.3427,8.0812,64.219,3.9065,2016-05-01 00:00:00+00:00,1.0,
1189,,47.044,7.7586,0.95702,1.7017,6.537,6.4751,106.56,3.8139,1.4242,,14.185,1.3073,13160.0,7.9877,66.404,34.87,17.126,0.87009,1.2519,270.46,23.534,3.457,3.8993,3.7463,1137.9,2.7913,0.68083,6.4747,1.3408,8.0336,64.742,3.9046,2016-05-02 00:00:00+00:00,1.0,
1190,,47.242,7.7626,0.96999,1.7164,6.5637,6.5122,108.28,3.8738,1.4696,,15.106,1.3641,13283.0,8.1378,66.605,35.155,17.931,0.87758,1.2938,276.48,23.714,3.5078,3.9408,3.7814,1173.7,2.9351,0.69327,6.5286,1.3666,8.1904,65.986,4.024,2016-05-09 00:00:00+00:00,1.0,
1191,,46.645,7.7632,0.97145,1.7235,6.6109,6.5211,108.88,3.8711,1.4709,,15.168,1.3728,13318.0,8.2204,66.78,35.43,18.05,0.88121,1.2882,277.73,23.811,3.486,3.9633,3.7737,1172.8,2.9643,0.69403,6.556,1.3705,8.1669,65.271,4.0299,2016-05-14 00:00:00+00:00,1.0,
1192,,46.458,7.7619,0.97897,1.728,6.6203,6.5265,109.5,3.8541,1.4712,,15.6,1.3657,13319.0,8.2623,66.821,35.49,18.314,0.88355,1.2927,278.54,23.875,3.4857,3.964,3.8196,1176.6,2.9665,0.69049,6.5724,1.3696,8.1779,64.826,4.0185,2016-05-17 00:00:00+00:00,1.0,
1193,,46.775,7.7673,0.99144,1.7433,6.6731,6.5475,110.36,3.94,1.4777,,15.747,1.3833,13625.0,8.3419,67.473,35.73,18.41,0.89135,1.3106,282.36,24.089,3.5473,4.0162,3.8794,1187.3,2.9839,0.68641,6.6289,1.3815,8.3212,66.774,4.081,2016-05-22 00:00:00+00:00,1.0,
1194,,46.801,7.7671,0.99203,1.7513,6.7111,6.5568,109.74,3.9719,1.4867,,15.625,1.3966,13680.0,8.3327,67.674,35.74,18.432,0.89542,1.3148,282.95,24.199,3.5493,4.0368,3.8618,1190.3,2.958,0.68511,6.6588,1.383,8.3592,66.642,4.1152,2016-05-24 00:00:00+00:00,1.0,
1195,,47.044,7.7594,0.94883,1.6906,6.4915,6.484,105.91,3.7898,1.4324,,14.463,1.3228,13205.0,7.9786,66.396,34.94,17.414,0.86438,1.2584,269.56,23.37,3.5457,3.8792,3.7493,1144.3,2.8281,0.68375,6.4331,1.3462,8.0465,66.514,3.9532,2016-05-03 00:00:00+00:00,1.0,
1196,,47.155,7.7604,0.96876,1.7116,6.5652,6.5021,106.97,3.8679,1.4616,,14.961,1.3565,13369.0,8.117,66.633,35.17,17.956,0.87512,1.2879,274.51,23.647,3.5574,3.9385,3.7797,1172.3,2.9197,0.69003,6.51,1.3587,8.1835,66.434,4.012,2016-05-07 00:00:00+00:00,1.0,
1197,,47.356,7.7607,0.9632,1.7098,6.5696,6.5049,107.1,3.8669,1.4492,,14.927,1.3346,13341.0,8.0929,66.504,35.135,17.673,0.8742,1.282,273.49,23.628,3.5215,3.937,3.7784,1166.2,2.8994,0.6894,6.5042,1.3577,8.1288,65.614,4.0055,2016-05-05 00:00:00+00:00,1.0,
1198,,46.645,7.7632,0.97145,1.7235,6.6109,6.5211,108.88,3.8711,1.4709,,15.168,1.3728,13318.0,8.2204,66.78,35.43,18.05,0.88121,1.2882,277.73,23.811,3.486,3.9633,3.7737,1172.8,2.9643,0.69403,6.556,1.3705,8.1669,65.271,4.0299,2016-05-13 00:00:00+00:00,1.0,
1199,,46.751,7.7637,0.9913,1.7547,6.726,6.5616,110.17,3.966,1.4793,,15.678,1.3884,13641.0,8.3125,67.378,35.679,18.394,0.89718,1.3106,281.98,24.249,3.5601,4.0455,3.8533,1181.8,2.9503,0.68119,6.6723,1.3791,8.3389,65.706,4.1011,2016-05-25 00:00:00+00:00,1.0,
1200,,46.648,7.7664,0.99105,1.7513,6.7071,6.5617,109.65,3.9319,1.4851,,15.625,1.3864,13572.0,8.2981,67.037,35.683,18.5,0.89542,1.3037,281.35,24.201,3.6094,4.0324,3.8447,1179.3,2.9484,0.68271,6.6589,1.3754,8.3112,66.039,4.079,2016-05-29 00:00:00+00:00,1.0,
1201,,46.73,7.7688,0.99273,1.7558,6.7195,6.5817,111.19,3.9447,1.4924,,15.771,1.3919,13645.0,8.3338,67.139,35.73,18.473,0.89775,1.3039,281.72,24.258,3.6043,4.0428,3.8466,1191.0,2.9565,0.68341,6.6765,1.3811,8.3513,65.89,4.1175,2016-05-30 00:00:00+00:00,1.0,
1202,,46.754,7.7676,0.99014,1.7535,6.7146,6.5773,111.02,3.9327,1.4807,,15.767,1.3776,13609.0,8.3297,67.197,35.66,18.395,0.89654,1.3027,281.61,24.226,3.5727,4.0441,3.8516,1188.9,2.952,0.68303,6.6681,1.3777,8.3557,65.923,4.1187,2016-05-31 00:00:00+00:00,1.0,
1203,,46.635,7.7696,0.98935,1.7503,6.7226,6.5776,109.24,3.9357,1.4653,,15.695,1.3755,13669.0,8.3046,67.458,35.66,18.483,0.89493,1.3054,281.11,24.187,3.5986,4.0431,3.852,1191.6,2.9477,0.6923,6.657,1.376,8.3303,66.924,4.1533,2016-06-01 00:00:00+00:00,1.0,
1204,,46.46,7.7715,0.99068,1.7535,6.7203,6.5867,108.9,3.9323,1.4602,,15.58,1.3804,13579.0,8.3024,67.25,35.61,18.72,0.89654,1.3084,280.11,24.229,3.5837,4.0513,3.8765,1185.6,2.9498,0.69289,6.6686,1.3763,8.3246,67.159,4.1475,2016-06-03 00:00:00+00:00,1.0,
1205,,46.46,7.7715,0.99068,1.7535,6.7203,6.5867,108.9,3.9323,1.4602,,15.58,1.3804,13579.0,8.3024,67.25,35.61,18.72,0.89654,1.3084,280.11,24.229,3.5837,4.0513,3.8765,1185.6,2.9498,0.69289,6.6686,1.3763,8.3246,67.159,4.1475,2016-06-05 00:00:00+00:00,1.0,
1206,,46.15,7.7627,0.96628,1.7357,6.6831,6.5861,106.06,3.8946,1.4154,,15.176,1.3514,13322.0,8.277,67.103,35.205,18.696,0.88747,1.2771,277.22,23.993,3.4398,4.0094,3.8702,1173.8,2.9232,0.70567,6.5989,1.3553,8.277,65.696,4.0919,2016-06-13 00:00:00+00:00,1.0,
1207,,46.446,7.7604,0.9676,1.7503,6.7335,6.5861,104.39,3.9816,1.4229,,15.414,1.3614,13398.0,8.4048,67.3,35.31,18.958,0.89493,1.3003,282.04,24.223,3.4851,4.0621,3.8686,1177.6,2.9357,0.70729,6.6543,1.3528,8.3943,65.86,4.1064,2016-06-16 00:00:00+00:00,1.0,
1208,,46.435,7.7606,0.96126,1.7379,6.683,6.5906,104.27,3.9509,1.4181,,15.214,1.3537,13326.0,8.3361,67.085,35.28,18.88,0.88857,1.2901,279.24,24.053,3.4603,4.0301,3.8717,1171.3,2.9312,0.69993,6.6076,1.3495,8.3801,65.121,4.101,2016-06-17 00:00:00+00:00,1.0,
1209,,46.435,7.7606,0.96126,1.7379,6.683,6.5906,104.27,3.9509,1.4181,,15.214,1.3537,13326.0,8.3361,67.085,35.28,18.88,0.88857,1.2901,279.24,24.053,3.4603,4.0301,3.8717,1171.3,2.9312,0.69993,6.6076,1.3495,8.3801,65.121,4.101,2016-06-18 00:00:00+00:00,1.0,
1210,,46.435,7.7606,0.96126,1.7379,6.683,6.5906,104.27,3.9509,1.4181,,15.214,1.3537,13326.0,8.3361,67.085,35.28,18.88,0.88857,1.2901,279.24,24.053,3.4603,4.0301,3.8717,1171.3,2.9312,0.69993,6.6076,1.3495,8.3801,65.121,4.101,2016-06-19 00:00:00+00:00,1.0,
1211,,46.271,7.76,0.96047,1.7259,6.6343,6.5798,104.63,3.8762,1.4063,,14.82,1.3403,13258.0,8.2367,67.356,35.19,18.61,0.88246,1.2813,276.14,23.882,3.3786,4.0057,3.8503,1158.0,2.8963,0.6828,6.5619,1.3435,8.2576,63.91,4.0542,2016-06-20 00:00:00+00:00,1.0,
1212,,46.472,7.7572,0.95985,1.7334,6.6649,6.5787,104.59,3.8806,1.3943,,14.692,1.3324,13284.0,8.284,67.495,35.2,18.617,0.88629,1.2762,278.67,23.993,3.3995,4.0113,3.8528,1150.0,2.9026,0.68061,6.5926,1.3394,8.2917,64.049,4.0264,2016-06-22 00:00:00+00:00,1.0,
1213,,46.43,7.7576,0.95496,1.7173,6.6037,6.5796,105.7,3.8257,1.3841,,14.457,1.3223,13137.0,8.1684,67.303,35.21,18.29,0.87804,1.2747,275.95,23.762,3.3517,3.9612,3.824,1145.4,2.8705,0.67253,6.5323,1.3392,8.1652,64.057,3.9924,2016-06-23 00:00:00+00:00,1.0,
1214,,46.943,7.7613,0.97669,1.7674,6.8001,6.624,102.32,4.0258,1.4109,,15.12,1.3474,13409.0,8.5496,68.005,35.32,18.87,0.90367,1.3006,287.28,24.492,3.4396,4.0977,3.896,1172.0,2.933,0.72971,6.7207,1.3531,8.5126,65.632,4.1127,2016-06-24 00:00:00+00:00,1.0,
1215,,46.943,7.7613,0.97669,1.7674,6.8001,6.624,102.32,4.0258,1.4109,,15.12,1.3474,13409.0,8.5496,68.005,35.32,18.87,0.90367,1.3006,287.28,24.492,3.4396,4.0977,3.896,1172.0,2.933,0.72971,6.7207,1.3531,8.5126,65.632,4.1127,2016-06-26 00:00:00+00:00,1.0,
1216,,47.267,7.7582,0.97618,1.7783,6.8372,6.6474,101.65,4.057,1.4156,,15.326,1.3509,13397.0,8.5516,67.954,35.315,19.062,0.90926,1.3048,289.46,24.687,3.4033,4.1062,3.8983,1184.7,2.9447,0.75832,6.7621,1.3598,8.5511,65.277,4.105,2016-06-27 00:00:00+00:00,1.0,
1217,,46.574,7.7701,0.98874,1.7481,6.7014,6.582,109.01,3.9241,1.4725,,15.593,1.3868,13648.0,8.3076,67.302,35.6,18.572,0.89381,1.3105,279.78,24.159,3.5963,4.04,3.8528,1188.2,2.9472,0.69123,6.6485,1.3764,8.3447,67.074,4.1558,2016-06-02 00:00:00+00:00,1.0,
1218,,46.17,7.7676,0.97374,1.7233,6.6151,6.5662,107.13,3.8573,1.4431,,14.985,1.3584,13360.0,8.147,66.966,35.27,18.559,0.88113,1.2922,274.43,23.811,3.5187,3.982,3.8331,1165.7,2.909,0.69363,6.5536,1.3591,8.1888,65.378,4.0948,2016-06-06 00:00:00+00:00,1.0,
1219,,46.025,7.7674,0.96748,1.7235,6.6204,6.572,107.65,3.832,1.4381,,14.866,1.3447,13247.0,8.1281,66.743,35.24,18.568,0.88121,1.2782,273.6,23.811,3.5062,3.9719,3.8206,1155.9,2.8989,0.68629,6.553,1.3537,8.127,64.956,4.058,2016-06-07 00:00:00+00:00,1.0,
1220,,45.982,7.7617,0.96293,1.7302,6.6693,6.559,106.86,3.8562,1.411,,15.09,1.3512,13295.0,8.2478,66.808,35.2,18.403,0.88464,1.2748,275.47,23.908,3.4202,3.994,3.851,1164.3,2.9188,0.69427,6.5778,1.3541,8.2028,64.705,4.068,2016-06-10 00:00:00+00:00,1.0,
1221,,46.313,7.7606,0.96499,1.7424,6.7024,6.5938,106.0,3.9494,1.4273,,15.356,1.361,13356.0,8.3015,67.31,35.274,18.991,0.89087,1.2872,279.7,24.096,3.4987,4.0298,3.8668,1179.8,2.9297,0.70804,6.6243,1.3567,8.3434,66.235,4.1057,2016-06-14 00:00:00+00:00,1.0,
1222,,46.943,7.7613,0.97669,1.7674,6.8001,6.624,102.32,4.0258,1.4109,,15.12,1.3474,13409.0,8.5496,68.005,35.32,18.87,0.90367,1.3006,287.28,24.492,3.4396,4.0977,3.896,1172.0,2.933,0.72971,6.7207,1.3531,8.5126,65.632,4.1127,2016-06-25 00:00:00+00:00,1.0,
1223,,46.009,7.7622,0.96236,1.7242,6.6437,6.5596,106.43,3.8192,1.4049,,14.825,1.3444,13288.0,8.1489,66.73,35.22,18.229,0.8816,1.2747,274.57,23.822,3.3834,3.9756,3.8447,1160.7,2.8961,0.69151,6.5558,1.352,8.1538,64.2,4.0475,2016-06-09 00:00:00+00:00,1.0,
